,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_direction_N,wind_direction_NE,wind_direction_E,wind_direction_ES,wind_direction_S,wind_direction_SW,wind_direction_W,wind_direction_WN,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_clear,weather_clouds,weather_drizzle,weather_dust,weather_fog,weather_haze,weather_mist,weather_rain,weather_smoke,weather_snow,weather_squall,weather_thunderstorm,weather_description,uv
18,Madrid,277.459,277.459,277.459,1036,72,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
19,Madrid,274.9511875,274.9511875,274.9511875,999,55,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
20,Madrid,271.5075,271.5075,271.5075,1005,75,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
21,Madrid,268.866,268.866,268.866,974,63,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
22,Madrid,268.866,268.866,268.866,974,63,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
23,Madrid,267.129,267.129,267.129,975,64,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
24,Madrid,267.129,267.129,267.129,975,64,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
25,Madrid,267.129,267.129,267.129,975,64,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
26,Madrid,266.389,266.389,266.389,974,64,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
27,Madrid,266.389,266.389,266.389,974,64,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
28,Madrid,266.389,266.389,266.389,974,64,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
29,Madrid,265.902,265.902,265.902,975,62,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
30,Madrid,265.902,265.902,265.902,975,62,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
31,Madrid,265.902,265.902,265.902,975,62,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
32,Madrid,268.83,268.83,268.83,976,67,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
33,Madrid,268.83,268.83,268.83,976,67,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
34,Madrid,268.83,268.83,268.83,976,67,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
35,Madrid,268.83,268.83,268.83,976,67,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
36,Madrid,276.084,276.084,276.084,1007,57,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
37,Madrid,281.645,281.645,281.645,976,63,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
38,Madrid,284.1416563,284.1416563,284.1416563,1038,47,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
39,Madrid,284.9453438,284.9453438,284.9453438,1037,46,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
40,Madrid,279.8075,279.8075,279.8075,1038,64,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,16,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
41,Madrid,282.5916875,282.5916875,282.5916875,1037,57,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
42,Madrid,279.4343125,279.4343125,279.4343125,1037,68,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,21,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
43,Madrid,276.277,276.277,276.277,975,79,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,32,802,0,1,0,0,0,0,0,0,0,0,0,0,19,2
44,Madrid,273.682,273.682,273.682,1007,74,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
45,Madrid,271.087,271.087,271.087,976,68,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
46,Madrid,271.087,271.087,271.087,976,68,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
47,Madrid,271.087,271.087,271.087,976,68,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
48,Madrid,269.9225,269.9225,269.9225,1008,81,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
49,Madrid,268.758,268.758,268.758,976,64,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
50,Madrid,268.758,268.758,268.758,976,64,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
51,Madrid,267.742,267.742,267.742,976,61,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
52,Madrid,267.742,267.742,267.742,976,61,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
53,Madrid,267.742,267.742,267.742,976,61,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
54,Madrid,267.069,267.069,267.069,976,60,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
55,Madrid,267.069,267.069,267.069,976,60,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
56,Madrid,267.069,267.069,267.069,976,60,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
57,Madrid,269.777,269.777,269.777,976,66,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
58,Madrid,269.777,269.777,269.777,976,66,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
59,Madrid,282.043,282.043,282.043,976,68,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
60,Madrid,282.043,282.043,282.043,976,68,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
61,Madrid,282.043,282.043,282.043,976,68,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
62,Madrid,282.043,282.043,282.043,976,68,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
63,Madrid,285.737,285.737,285.737,974,59,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
64,Madrid,283.36975,283.36975,283.36975,990,66,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
65,Madrid,282.5806563,282.5806563,282.5806563,1036,65,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
66,Madrid,279.42434380000003,279.42434380000003,279.42434380000003,1036,77,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
67,Madrid,276.268,276.268,276.268,974,86,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
68,Madrid,271.252,271.252,271.252,975,70,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
69,Madrid,271.252,271.252,271.252,975,70,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
70,Madrid,271.252,271.252,271.252,975,70,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
71,Madrid,269.643,269.643,269.643,974,66,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
72,Madrid,269.643,269.643,269.643,974,66,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
73,Madrid,269.643,269.643,269.643,974,66,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
74,Madrid,268.918,268.918,268.918,973,63,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
75,Madrid,268.918,268.918,268.918,973,63,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
76,Madrid,268.918,268.918,268.918,973,63,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
77,Madrid,268.47900000000004,268.47900000000004,268.47900000000004,973,65,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
78,Madrid,268.47900000000004,268.47900000000004,268.47900000000004,973,65,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
79,Madrid,268.47900000000004,268.47900000000004,268.47900000000004,973,65,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
80,Madrid,268.47900000000004,268.47900000000004,268.47900000000004,973,65,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
81,Madrid,271.386,271.386,271.386,973,70,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
82,Madrid,271.386,271.386,271.386,973,70,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
83,Madrid,271.386,271.386,271.386,973,70,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
84,Madrid,283.886,283.886,283.886,972,68,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
85,Madrid,283.886,283.886,283.886,972,68,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
86,Madrid,285.8745,285.8745,285.8745,1002,54,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
87,Madrid,286.642,286.642,286.642,970,59,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
88,Madrid,286.642,286.642,286.642,970,59,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
89,Madrid,282.3925,282.3925,282.3925,970,68,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
90,Madrid,278.143,278.143,278.143,970,78,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
91,Madrid,275.5735,275.5735,275.5735,970,75,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
92,Madrid,273.004,273.004,273.004,970,72,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
93,Madrid,273.004,273.004,273.004,970,72,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
94,Madrid,273.004,273.004,273.004,970,72,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
95,Madrid,271.258,271.258,271.258,970,67,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
96,Madrid,271.258,271.258,271.258,1001,81,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
97,Madrid,271.258,271.258,271.258,970,67,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
98,Madrid,271.258,271.258,271.258,970,67,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
99,Madrid,270.453,270.453,270.453,969,65,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
100,Madrid,270.453,270.453,270.453,969,65,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
101,Madrid,270.453,270.453,270.453,969,65,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
102,Madrid,269.839,269.839,269.839,969,68,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
103,Madrid,269.839,269.839,269.839,969,68,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
104,Madrid,269.839,269.839,269.839,969,68,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
105,Madrid,272.211,272.211,272.211,970,73,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
106,Madrid,271.434,271.434,271.434,969,69,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
107,Madrid,272.211,272.211,272.211,970,73,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
108,Madrid,282.834,282.834,282.834,969,76,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
109,Madrid,283.008,283.008,283.008,969,71,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
110,Madrid,284.533,284.533,284.533,967,65,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
111,Madrid,284.8395,284.8395,284.8395,997,63,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
112,Madrid,281.247,281.247,281.247,991,77,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
113,Madrid,282.2033438,282.2033438,282.2033438,1027,72,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
114,Madrid,279.2606875,279.2606875,279.2606875,1028,84,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
115,Madrid,274.4765,274.4765,274.4765,981,69,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
116,Madrid,270.92,270.92,270.92,966,72,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
117,Madrid,270.92,270.92,270.92,966,72,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
118,Madrid,270.92,270.92,270.92,966,72,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
119,Madrid,270.003,270.003,270.003,965,70,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
120,Madrid,269.086,269.086,269.086,965,68,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
121,Madrid,269.086,269.086,269.086,965,68,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
122,Madrid,268.267,268.267,268.267,965,65,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
123,Madrid,268.267,268.267,268.267,965,65,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
124,Madrid,268.267,268.267,268.267,965,65,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
125,Madrid,267.925,267.925,267.925,965,67,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,64,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
126,Madrid,267.925,267.925,267.925,965,67,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,64,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
127,Madrid,267.925,267.925,267.925,965,67,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,64,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
128,Madrid,273.445,273.445,273.445,965,87,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,80,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
129,Madrid,273.445,273.445,273.445,965,87,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,80,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
130,Madrid,273.445,273.445,273.445,965,87,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,80,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
131,Madrid,273.445,273.445,273.445,965,87,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,80,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
132,Madrid,277.577,277.577,277.577,966,92,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,56,803,0,1,0,0,0,0,0,0,0,0,0,0,20,2
133,Madrid,278.588,278.588,278.588,965,88,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,28,802,0,1,0,0,0,0,0,0,0,0,0,0,19,2
134,Madrid,279.599,279.599,279.599,964,84,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
135,Madrid,279.599,279.599,279.599,964,84,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
136,Madrid,276.9485,276.9485,276.9485,964,85,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
137,Madrid,274.298,274.298,274.298,964,87,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
138,Madrid,274.298,274.298,274.298,964,87,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
139,Madrid,272.128,272.128,272.128,965,80,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
140,Madrid,269.958,269.958,269.958,965,74,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
141,Madrid,269.958,269.958,269.958,965,74,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
142,Madrid,269.958,269.958,269.958,965,74,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,2
143,Madrid,268.791,268.791,268.791,965,70,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
144,Madrid,268.791,268.791,268.791,997,84,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
145,Madrid,268.791,268.791,268.791,965,70,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
146,Madrid,267.626,267.626,267.626,966,65,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
147,Madrid,267.626,267.626,267.626,966,65,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
148,Madrid,267.626,267.626,267.626,966,65,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
149,Madrid,267.626,267.626,267.626,966,65,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
150,Madrid,267.212,267.212,267.212,966,67,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
151,Madrid,267.212,267.212,267.212,966,67,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
152,Madrid,268.17965630000003,268.17965630000003,268.17965630000003,988,76,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
153,Madrid,269.1473438,269.1473438,269.1473438,1010,86,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
154,Madrid,274.8055938,274.8055938,274.8055938,967,74,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
155,Madrid,274.9915,274.9915,274.9915,1000,87,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
156,Madrid,279.868,279.868,279.868,968,79,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,2
