,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_direction_N,wind_direction_NE,wind_direction_E,wind_direction_ES,wind_direction_S,wind_direction_SW,wind_direction_W,wind_direction_WN,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_clear,weather_clouds,weather_drizzle,weather_dust,weather_fog,weather_haze,weather_mist,weather_rain,weather_smoke,weather_snow,weather_squall,weather_thunderstorm,weather_description,uv
10,Bilbao,276.869,276.869,276.869,1036,71,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
11,Bilbao,276.5056875,276.5056875,276.5056875,1036,78,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
12,Bilbao,280.2863438,280.2863438,280.2863438,1036,62,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
13,Bilbao,278.7895,278.7895,278.7895,1036,73,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
14,Bilbao,284.3293438,284.3293438,284.3293438,1036,48,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
15,Bilbao,284.5916875,284.5916875,284.5916875,1035,49,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
16,Bilbao,280.1705,280.1705,280.1705,1036,65,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
17,Bilbao,281.994,281.994,281.994,1035,62,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
18,Bilbao,279.134,279.134,279.134,1035,73,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
19,Bilbao,279.235,279.235,279.235,1036,72,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,16,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
20,Bilbao,275.388,275.388,275.388,1036,87,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,16,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
21,Bilbao,274.502,274.502,274.502,1036,90,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
22,Bilbao,274.839,274.839,274.839,1036,88,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
23,Bilbao,273.5453125,273.5453125,273.5453125,1036,92,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,21,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
24,Bilbao,273.4746563,273.4746563,273.4746563,1036,92,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
25,Bilbao,272.5025,272.5025,272.5025,1036,93,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,16,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
26,Bilbao,272.7323438,272.7323438,272.7323438,1036,93,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
27,Bilbao,272.0606563,272.0606563,272.0606563,1036,93,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
28,Bilbao,272.093,272.093,272.093,1037,94,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
29,Bilbao,271.1866875,271.1866875,271.1866875,1037,94,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
30,Bilbao,270.98434380000003,270.98434380000003,270.98434380000003,1037,95,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,13,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
31,Bilbao,272.387,272.387,272.387,1037,93,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
32,Bilbao,271.6496563,271.6496563,271.6496563,1037,95,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,21,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
33,Bilbao,272.5173438,272.5173438,272.5173438,1038,94,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,22,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
34,Bilbao,277.76,277.76,277.76,1038,72,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
35,Bilbao,277.16934380000004,277.16934380000004,277.16934380000004,1038,78,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,22,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
36,Bilbao,280.9536875,280.9536875,280.9536875,1038,64,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,21,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
37,Bilbao,279.142,279.142,279.142,1038,76,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,22,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
38,Bilbao,284.7916563,284.7916563,284.7916563,1038,52,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
39,Bilbao,284.8453438,284.8453438,284.8453438,1038,55,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
40,Bilbao,280.995,280.995,280.995,1038,69,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
41,Bilbao,282.35,282.35,282.35,1038,69,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
42,Bilbao,279.801,279.801,279.801,1038,79,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
43,Bilbao,279.3805,279.3805,279.3805,1038,75,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
44,Bilbao,276.122,276.122,276.122,1038,90,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,13,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
45,Bilbao,274.992,274.992,274.992,1038,91,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
46,Bilbao,275.08,275.08,275.08,1037,92,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
47,Bilbao,273.54400000000004,273.54400000000004,273.54400000000004,1038,94,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
48,Bilbao,273.226,273.226,273.226,1037,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
49,Bilbao,273.335,273.335,273.335,1037,93,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
50,Bilbao,272.8746563,272.8746563,272.8746563,1037,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
51,Bilbao,272.8413438,272.8413438,272.8413438,1036,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
52,Bilbao,272.775,272.775,272.775,1036,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
53,Bilbao,272.7526563,272.7526563,272.7526563,1035,94,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,9,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
54,Bilbao,272.6973125,272.6973125,272.6973125,1035,94,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
55,Bilbao,273.4445,273.4445,273.4445,1036,92,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
56,Bilbao,273.1216875,273.1216875,273.1216875,1035,93,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
57,Bilbao,273.6013125,273.6013125,273.6013125,1036,91,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
58,Bilbao,278.3975,278.3975,278.3975,1036,72,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
59,Bilbao,277.4383125,277.4383125,277.4383125,1036,76,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
60,Bilbao,280.7956563,280.7956563,280.7956563,1036,63,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
61,Bilbao,279.60900000000004,279.60900000000004,279.60900000000004,1036,74,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
62,Bilbao,284.481,284.481,284.481,1036,53,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
63,Bilbao,284.809,284.809,284.809,1036,56,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
64,Bilbao,280.7105,280.7105,280.7105,1036,70,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
65,Bilbao,282.514,282.514,282.514,1036,69,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
66,Bilbao,279.891,279.891,279.891,1036,80,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
67,Bilbao,279.207,279.207,279.207,1036,78,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
68,Bilbao,275.9376563,275.9376563,275.9376563,1037,93,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
69,Bilbao,274.6073438,274.6073438,274.6073438,1037,95,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
70,Bilbao,274.7055,274.7055,274.7055,1037,94,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
71,Bilbao,272.899,272.899,272.899,1037,97,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
72,Bilbao,272.521,272.521,272.521,1037,98,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
73,Bilbao,272.986,272.986,272.986,1037,98,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,10,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
74,Bilbao,272.327,272.327,272.327,1037,98,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
75,Bilbao,272.511,272.511,272.511,1036,98,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,13,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
76,Bilbao,273.222,273.222,273.222,1036,97,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,40,802,0,1,0,0,0,0,0,0,0,0,0,0,19,4
77,Bilbao,273.2303438,273.2303438,273.2303438,1036,97,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,40,802,0,1,0,0,0,0,0,0,0,0,0,0,19,4
78,Bilbao,273.7656563,273.7656563,273.7656563,1036,96,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,60,803,0,1,0,0,0,0,0,0,0,0,0,0,20,4
79,Bilbao,275.2205,275.2205,275.2205,1036,96,1,0,0,0,0,0,1,0,0,0.3,0.0,0.0,56,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
80,Bilbao,275.4493438,275.4493438,275.4493438,1036,94,1,0,0,0,0,0,1,0,0,0.3,0.0,0.0,84,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
81,Bilbao,276.5976563,276.5976563,276.5976563,1036,94,1,0,0,0,0,0,1,0,0,0.3,0.0,0.0,88,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
82,Bilbao,278.079,278.079,278.079,1036,92,1,0,0,0,0,0,1,0,0,0.3,0.0,0.0,86,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
83,Bilbao,279.1163438,279.1163438,279.1163438,1036,91,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,92,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
84,Bilbao,280.4866563,280.4866563,280.4866563,1036,90,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,92,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
85,Bilbao,280.235,280.235,280.235,1035,91,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,90,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
86,Bilbao,282.146,282.146,282.146,1035,89,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,90,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
87,Bilbao,282.435,282.435,282.435,1035,89,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,89,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
88,Bilbao,280.65,280.65,280.65,1035,93,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,68,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
89,Bilbao,281.6303438,281.6303438,281.6303438,1034,92,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,73,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
90,Bilbao,280.5366563,280.5366563,280.5366563,1034,95,0,0,0,0,0,1,0,0,0,0.3,0.0,0.0,58,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
91,Bilbao,279.4265,279.4265,279.4265,1034,94,1,0,0,0,0,1,0,0,0,0.3,0.0,0.0,56,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
92,Bilbao,278.3383438,278.3383438,278.3383438,1034,97,0,0,0,0,0,1,0,0,0,0.3,0.0,0.0,37,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
93,Bilbao,277.2336875,277.2336875,277.2336875,1034,97,0,0,0,0,0,1,0,0,0,0.3,0.0,0.0,30,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
94,Bilbao,276.938,276.938,276.938,1033,98,0,0,0,0,0,1,0,0,0,0.3,0.0,0.0,32,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
95,Bilbao,275.5636563,275.5636563,275.5636563,1033,98,0,0,0,0,1,0,0,0,0,0.3,0.0,0.0,22,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
96,Bilbao,274.9983125,274.9983125,274.9983125,1033,98,0,0,0,0,1,0,0,0,0,0.3,0.0,0.0,21,500,0,0,0,0,0,0,0,1,0,0,0,0,22,4
97,Bilbao,274.6235,274.6235,274.6235,1032,99,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
98,Bilbao,273.99465630000003,273.99465630000003,273.99465630000003,1032,99,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,13,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
99,Bilbao,273.55634380000004,273.55634380000004,273.55634380000004,1031,99,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
100,Bilbao,273.572,273.572,273.572,1031,99,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,20,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
101,Bilbao,272.9823438,272.9823438,272.9823438,1030,99,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
102,Bilbao,272.8466875,272.8466875,272.8466875,1030,99,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,13,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
103,Bilbao,273.528,273.528,273.528,1029,98,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,18,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
104,Bilbao,273.12,273.12,273.12,1029,98,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,25,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
105,Bilbao,273.529,273.529,273.529,1029,97,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,30,802,0,1,0,0,0,0,0,0,0,0,0,0,19,4
106,Bilbao,275.353,275.353,275.353,1028,94,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,14,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
107,Bilbao,275.2903438,275.2903438,275.2903438,1028,94,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,26,802,0,1,0,0,0,0,0,0,0,0,0,0,19,4
108,Bilbao,276.6426563,276.6426563,276.6426563,1028,91,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,17,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
109,Bilbao,277.942,277.942,277.942,1027,86,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,18,801,0,1,0,0,0,0,0,0,0,0,0,0,18,4
110,Bilbao,279.312,279.312,279.312,1027,85,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
111,Bilbao,280.629,280.629,280.629,1026,81,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
112,Bilbao,277.1065,277.1065,277.1065,1026,92,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
113,Bilbao,280.0366563,280.0366563,280.0366563,1025,83,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
114,Bilbao,278.1273125,278.1273125,278.1273125,1026,89,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
115,Bilbao,277.5205,277.5205,277.5205,1026,87,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
116,Bilbao,275.177,275.177,275.177,1026,96,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
117,Bilbao,274.136,274.136,274.136,1026,97,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
118,Bilbao,274.252,274.252,274.252,1026,97,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
119,Bilbao,272.8253438,272.8253438,272.8253438,1026,98,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,800,1,0,0,0,0,0,0,0,0,0,0,0,17,4
120,Bilbao,272.5556563,272.5556563,272.5556563,1026,98,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
121,Bilbao,272.393,272.393,272.393,1026,98,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,14,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
122,Bilbao,272.0876875,272.0876875,272.0876875,1026,98,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
123,Bilbao,271.8893438,271.8893438,271.8893438,1027,98,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,13,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
124,Bilbao,272.4215,272.4215,272.4215,1026,98,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,16,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
125,Bilbao,271.9796875,271.9796875,271.9796875,1027,98,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
126,Bilbao,272.2683438,272.2683438,272.2683438,1027,98,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,28,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
127,Bilbao,273.7895,273.7895,273.7895,1027,94,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,48,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
128,Bilbao,273.6673125,273.6673125,273.6673125,1027,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,46,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
129,Bilbao,274.7776875,274.7776875,274.7776875,1027,92,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,61,803,0,1,0,0,0,0,0,0,0,0,0,0,20,3
130,Bilbao,276.54,276.54,276.54,1027,89,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,44,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
131,Bilbao,277.433,277.433,277.433,1028,86,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,69,803,0,1,0,0,0,0,0,0,0,0,0,0,20,3
132,Bilbao,278.978,278.978,278.978,1028,83,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,62,803,0,1,0,0,0,0,0,0,0,0,0,0,20,3
133,Bilbao,279.2985,279.2985,279.2985,1027,82,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,48,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
134,Bilbao,281.2516875,281.2516875,281.2516875,1027,78,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,44,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
135,Bilbao,281.9803438,281.9803438,281.9803438,1027,77,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,32,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
136,Bilbao,279.0355,279.0355,279.0355,1028,88,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,52,803,0,1,0,0,0,0,0,0,0,0,0,0,20,3
137,Bilbao,280.9886875,280.9886875,280.9886875,1027,83,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,29,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
138,Bilbao,279.2683438,279.2683438,279.2683438,1028,90,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,38,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
139,Bilbao,279.4585,279.4585,279.4585,1028,85,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,42,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
140,Bilbao,277.1013125,277.1013125,277.1013125,1028,96,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,53,803,0,1,0,0,0,0,0,0,0,0,0,0,20,3
141,Bilbao,276.6546563,276.6546563,276.6546563,1029,96,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,58,803,0,1,0,0,0,0,0,0,0,0,0,0,20,3
142,Bilbao,275.9695,275.9695,275.9695,1029,96,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,24,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
143,Bilbao,275.6023125,275.6023125,275.6023125,1029,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,42,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
144,Bilbao,274.9966875,274.9966875,274.9966875,1029,95,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,21,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
145,Bilbao,274.5725,274.5725,274.5725,1029,96,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,44,802,0,1,0,0,0,0,0,0,0,0,0,0,19,3
146,Bilbao,273.9063438,273.9063438,273.9063438,1029,96,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,8,800,1,0,0,0,0,0,0,0,0,0,0,0,17,3
147,Bilbao,273.4216563,273.4216563,273.4216563,1030,97,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,16,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
148,Bilbao,273.8905,273.8905,273.8905,1030,96,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,12,801,0,1,0,0,0,0,0,0,0,0,0,0,18,3
